"Model","Scenario","Region","Variable","Unit","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"GCAM 5.3","R_MAC_55_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0.08051917,0.0966000499999999,0.1439942,0.22188023,0.31347714,0.33228861,0.48548783,0.5913984800000001
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.07205908,0.2781191,0.532377,0.8169759999999999,1.112614,1.2808329999999999
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4982411,1.583067,1.6980807000000002,1.8665947,2.1983185,2.32693162
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",1.97686226,2.71977687,3.1378490052499997,3.7477066109,4.7847450821,5.934737147100001,7.1455601001,7.640132987099999,8.820265129000003
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.0837568599999999,0.3899362,0.48225979225000004,0.6198397159000001,0.8676024770999999,1.1704873261,1.5442839111000002,1.7055538061000002,2.0782786040000003
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.46349081,0.6046508199999999,0.77654204,0.93334707,1.1919750100000002,1.43732982
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.025975,2.896414,3.45425,3.2345670500000003,2.5621359,1.703166,0.8777421999999999,0.2512408,0.04018193
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.13464132,0.19402156,0.24007277,0.29309589,0.36037571,0.3352135169999999
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",11.25248616,10.83455147,12.123584915250001,13.1115959709,14.876718462100001,16.6303686571,18.6420769601,20.8596660071,23.394412016
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.025975,2.896414,3.45425,3.30662613,2.840255,2.235543,1.6947182,1.3638548000000001,1.32101493
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0.0474027,0.21353429999999998,0.4686727,0.7713678,1.1398336000000002,1.4270437
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.020166299999999998,0.0238125,0.07405633,0.15241300000000002,0.2652743,0.3391309999999999,0.339185,0.3392398,0.3391143
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.335709,1.221906,1.213883,1.219133,1.224382,1.229632,1.234881,1.2401309999999999,1.24538
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5372300999999999,1.08412217,1.3676498830000001,1.756320895,2.4274863050000004,3.1954868210000003,4.027210189,4.355208381000001,5.157492225
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0.0699585,0.278918,0.560779,0.929441,1.486797,1.9318959999999998
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4282826000000002,1.304149,1.1373017,0.9371537,0.7115214999999999,0.39503562
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0.05983018,0.1357975,0.1952183,0.2607292,0.33925140000000004,0.3260883
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.2996600000000003,3.0850880000000003,3.4136430000000004,3.96089,4.869979,5.745393,6.708761000000001,8.105008999999999,9.153657
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5372300999999999,1.003603,1.271049833,1.625089875,2.232822705,2.922407671,3.741718809,3.9351216410000003,4.652411495
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.07481114,0.05822406,0.04485447,0.03236669,0.02112431,0.009125217
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.41608811,0.3911165199999999,0.30786934,0.16197927,0.05214141,0.01028612
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1163.374515179238,1001.822310412113,1118.112970106162,1005.611775962562,768.787267962834,465.732200942101,167.4321266989221,-84.43054514027041,-221.4481969782807
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.08101738,0.3698026,0.45546726810000004,0.5538269871,0.6921769631,0.8288602830999999,0.9834572961,0.8255873261,0.9099544540000001
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.00273948,0.020133599999999998,0.02679252415,0.0660127288,0.17542551399999998,0.34162704299999996,0.5608266150000001,0.87996648,1.16832415
"GCAM 5.3","R_MAC_60_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0.08051917,0.0966000499999999,0.13123102,0.1946636,0.27307915,0.28549138,0.4200867399999999,0.50508073
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.1020786,0.35611659999999995,0.650352,0.947031,1.2194530000000001,1.275248
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4935603000000002,1.5921986000000001,1.7213109,1.8913974999999998,2.19059674,2.35286245
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",1.97686226,2.71977687,3.1378490052499997,3.8611764576999996,5.010017335800001,6.2485273248,7.5631682338,8.1770054118,9.5589378037
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.0837568599999999,0.3899362,0.48225979225000004,0.6468379857,0.9250570838,1.2604360158,1.6679694347999998,1.8716817468,2.3150942367000003
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.48495833,0.66594879,0.90022757,1.1378593000000001,1.534374776,1.8842442286
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.025975,2.896414,3.45425,3.13579823,2.2631064999999997,1.2493061,0.41861873,0.0546320199999999,0.003999948
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.14376026,0.20700033,0.2558554799999999,0.30493518,0.37080000799999996,0.350962039
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",11.25248616,10.83455147,12.123584915250001,13.3238771777,15.2426571558,17.1656573748,19.4733209438,22.2763109558,25.404361469300003
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.025975,2.896414,3.45425,3.2378768300000003,2.6192231,1.8996581000000001,1.36564973,1.27408502,1.279247948
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0.07240482,0.3022073,0.6488096000000001,1.0454776,1.5210401000000002,1.8832486000000002
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.020166299999999998,0.0238125,0.07405633,0.1638464,0.2820943999999999,0.3391322,0.3391810999999999,0.3392256999999999,0.33910250000000003
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.335709,1.221906,1.213883,1.219133,1.224382,1.229632,1.234881,1.2401309999999999,1.24538
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5372300999999999,1.08412217,1.3676498830000001,1.831359072,2.5784838519999997,3.4193271089999997,4.321136699,4.725966965,5.659361067000001
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0.0940102,0.345149,0.68128,1.116825,1.7597099999999999,2.233475
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.3995501000000001,1.2470496000000002,1.0400309,0.7745725,0.43088674,0.1193874499999999
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0.0732086,0.1547243999999999,0.2183998,0.2819662,0.3606340999999999,0.3483927999999999
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.2996600000000003,3.0850880000000003,3.4136430000000004,4.102545,5.148269,6.140078,7.210311,8.729449,9.978107000000001
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5372300999999999,1.003603,1.271049833,1.6932753719999998,2.3689939420000004,3.1239112589999998,4.009998389,4.270889035,5.110544087
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.07055166,0.05227593,0.03745568,0.02296898,0.010165908000000001,0.002569239
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.41255351,0.36374149,0.25141797,0.0923817,0.013334676,0.0009956286
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1163.374515179238,1001.822310412113,1118.112970106162,968.5496840808287,661.87085040408,295.9906261010321,-27.419251941742896,-243.35351232747462,-355.9601456344266
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.08101738,0.3698026,0.45546726810000004,0.5730525418,0.7282437507999999,0.8793538237999999,1.0478173298,0.9065442268,1.0174643167
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.00273948,0.020133599999999998,0.02679252415,0.0737854439,0.196813333,0.38108219200000004,0.620152105,0.96513752,1.29762992
"GCAM 5.3","R_MAC_60_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0.08051917,0.0966000499999999,0.13808370000000003,0.20948991,0.29541585,0.31113831,0.45507793,0.54881698
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.05807719,0.2352170999999999,0.4600505999999999,0.7253390000000001,1.019598,1.212923
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.5017882,1.5803583,1.6892256999999997,1.8506637,2.1836624,2.3235460999999997
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",1.97686226,2.71977687,3.1378490052499997,3.6892407266000005,4.6622596694,5.7661639324000005,6.9207963164,7.3584974664,8.4561223763
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.0837568599999999,0.3899362,0.48225979225000004,0.6060728136,0.8367300214,1.1225399094,1.4782668233999998,1.6192786324000001,1.9627923503
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.45355883,0.5761491,0.71940941,0.84421312,1.04852361,1.22944644
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.025975,2.896414,3.45425,3.2774395600000004,2.7055973,1.9293996999999998,1.1554448999999998,0.4620124,0.11879394
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.13036748,0.1872633,0.23268186,0.28832852,0.3610136499999999,0.3335622099999999
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",11.25248616,10.83455147,12.123584915250001,12.999697986600001,14.6677837694,16.3314102024,18.2245655564,20.2128265264,22.4207410663
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.025975,2.896414,3.45425,3.33551675,2.9408144,2.3894502999999996,1.8807839,1.4816103999999999,1.33171694
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0.03689501,0.1718983,0.3825126,0.6409990999999999,0.9612620999999999,1.2027728000000002
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.020166299999999998,0.0238125,0.07405633,0.1462128,0.2555652,0.3391349,0.3391863,0.33924829999999995,0.3391212
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.335709,1.221906,1.213883,1.219133,1.224382,1.229632,1.234881,1.2401309999999999,1.24538
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5372300999999999,1.08412217,1.3676498830000001,1.7178221130000002,2.345582448,3.074857123,3.868462193,4.1598395340000005,4.908828826000001
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0.0585901999999999,0.244754,0.49881899999999996,0.8335370000000001,1.33897,1.7453610000000002
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.443198,1.3356043,1.1904066999999998,1.0171267,0.8446924000000001,0.5781851
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0.0531297499999999,0.1253423,0.1831284,0.2501952,0.3323723,0.3181452999999999
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.2996600000000003,3.0850880000000003,3.4136430000000004,3.8892260000000003,4.7209389999999996,5.534478999999998,6.439780000000001,7.7795190000000005,8.746347
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5372300999999999,1.003603,1.271049833,1.590084153,2.158883548,2.8139498630000004,3.597321973,3.7580187439999997,4.424839186
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.07723773,0.061921000000000004,0.04955346,0.03813332,0.02864135,0.0154169099999999
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.4166638199999999,0.4042507999999999,0.33689681,0.20321402,0.08726151,0.02667364
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1163.374515179238,1001.822310412113,1118.112970106162,1022.0906223297328,820.4053362895539,550.002421150213,275.4286036687258,19.549317092434983,-138.0251670799381
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.08101738,0.3698026,0.45546726810000004,0.5440226174,0.6729115084,0.8020113874000001,0.9492102764,0.7834603424,0.8569951103
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.00273948,0.020133599999999998,0.02679252415,0.062050196200000005,0.163818513,0.320528522,0.529056547,0.8358182900000001,1.10579724
"GCAM 5.3","R_MAC_65_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0.08051917,0.0966000499999999,0.12773796,0.1866989,0.26090726,0.27114022,0.40182079,0.48398964
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.08209811,0.3059486,0.5759909999999999,0.8678370000000001,1.162579,1.3029709999999999
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4963277,1.5857892999999998,1.7058001,1.8773263999999998,2.2003668999999997,2.32816558
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",1.97686226,2.71977687,3.1378490052499997,3.7871917812,4.8646745428,6.0453620238,7.2934306738,7.8290672288,9.0668206257
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.0837568599999999,0.3899362,0.48225979225000004,0.6291927352000001,0.8878881068000001,1.2020942188,1.5879216008,1.7637299838,2.1570581867
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.4705710899999999,0.6250495,0.81734939,0.99889958,1.30245259,1.590290606
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.025975,2.896414,3.45425,3.2025281100000003,2.4604967,1.5452283000000002,0.7014929000000001,0.15542652,0.018378243
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.13770004,0.19856858,0.24536287,0.29662805,0.36375152,0.34109686100000003
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",11.25248616,10.83455147,12.123584915250001,13.186229831199999,15.008680222799999,16.8194056838,18.9216716038,21.338462758800002,24.0784699157
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.025975,2.896414,3.45425,3.28462622,2.7664452999999996,2.1212193,1.5693298999999998,1.3180055199999998,1.321349243
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0.0553891,0.24317719999999998,0.5289010000000001,0.8624850000000001,1.2682321,1.585415
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.020166299999999998,0.0238125,0.07405633,0.1564780999999999,0.27139050000000003,0.3391307,0.3391826999999999,0.3392335,0.33911040000000003
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.335709,1.221906,1.213883,1.219133,1.224382,1.229632,1.234881,1.2401309999999999,1.24538
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5372300999999999,1.08412217,1.3676498830000001,1.7823879459999998,2.481013936,3.274505105,4.131445373,4.485972745,5.325272039
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0.0780409,0.301925,0.602386,0.994094,1.585809,2.047389
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4182868,1.2838643,1.1034141000000002,0.8832323999999999,0.6145579000000001,0.28077658
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0.0644317,0.14255839999999997,0.2032535999999999,0.2677225,0.34700359999999997,0.33497859999999996
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.2996600000000003,3.0850880000000003,3.4136430000000004,4.009812999999999,4.968153,5.884312,6.886057000000001,8.324819,9.430747
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5372300999999999,1.003603,1.271049833,1.6487833859999999,2.281116526,2.993498595,3.8368087230000003,4.053657905,4.8056797289999995
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.07326834,0.0560101799999999,0.04210927,0.02890555,0.01674792,0.006118261
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.41518199,0.3818723,0.28844839,0.13641458,0.03422049,0.0048756059999999
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Emissions|CO2|Energy|Supply|Electricity","Mt CO2/yr",1163.374515179238,1001.822310412113,1118.112970106162,993.493645752058,732.4429268301119,407.202514679182,96.6261898620684,-145.3985506935887,-271.2246808583126
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar|PV","EJ/yr",0.08101738,0.3698026,0.45546726810000004,0.5604874588000001,0.7048832988,0.8465942668,1.0061285208,0.8539035737999999,0.9460126567
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Solar|CSP","EJ/yr",0.00273948,0.020133599999999998,0.02679252415,0.0687052764,0.18300480800000002,0.355499952,0.5817930800000001,0.90982641,1.21104553
"GCAM 5.3","R_MAC_65_n8","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Offshore","EJ/yr",0,0.08051917,0.0966000499999999,0.13360456,0.19989741,0.28100651,0.29463665,0.43231484,0.51959231
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",0,0,0,0.04813724,0.2000376999999999,0.4023562,0.647831,0.9438129999999999,1.146118
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.5052771999999999,1.5798941999999998,1.6827997,1.8363162,2.1627463,2.3097811000000004
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",1.97686226,2.71977687,3.1378490052499997,3.6444826378,4.562281973599999,5.6322260012999985,6.7410387033,7.1360005253,8.1715832192
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Solar","EJ/yr",0.0837568599999999,0.3899362,0.48225979225000004,0.595599242,0.8117190487999999,1.0850232085,1.4257654334999998,1.5515141195,1.8733736304
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass","EJ/yr",0.29185409999999995,0.3785918,0.37504709999999997,0.44619162700000004,0.555192,0.67946325,0.78160575,0.95227462,1.08960445
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",3.025975,2.896414,3.45425,3.30672485,2.8089497000000003,2.1058553,1.3866751000000002,0.6944279000000001,0.24728136
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.12733425,0.18191992,0.22742107,0.28320529,0.36112544,0.33715665
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity","EJ/yr",11.25248616,10.83455147,12.123584915250001,12.9131968048,14.489172493600002,16.098786521300003,17.9017020433,19.7731167853,21.729531779200002
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Coal","EJ/yr",3.025975,2.896414,3.45425,3.35486209,3.0089874,2.5082115000000003,2.0345061,1.6382409,1.39339936
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",0,0,0,0.029849167000000003,0.14122721,0.3207913,0.5443785,0.8320921000000001,1.0410633
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Geothermal","EJ/yr",0.020166299999999998,0.0238125,0.07405633,0.14131429999999998,0.24731860000000003,0.3377865,0.3391971,0.33925720000000004,0.3391273999999999
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Hydro","EJ/yr",1.335709,1.221906,1.213883,1.219133,1.224382,1.229632,1.234881,1.2401309999999999,1.24538
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind","EJ/yr",0.5372300999999999,1.08412217,1.3676498830000001,1.6884360958000002,2.2788623248,2.9797842928,3.7411951698,4.0050982057999995,4.7137021888
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0,0,0,0.0504006,0.21790610000000002,0.45148599999999994,0.757512,1.2244890000000002,1.5938700000000001
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",2.420658,1.5697020000000002,1.6102413,1.4548766000000002,1.3619881,1.2313136999999998,1.0788042,0.9382573000000001,0.7159111
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/ CCS","EJ/yr",0,0,0,0.04809817,0.116631,0.1738794,0.2401386,0.3262232,0.3153261
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Nuclear","EJ/yr",3.2996600000000003,3.0850880000000003,3.4136430000000004,3.8350489999999997,4.600897,5.368665,6.22503,7.522728999999999,8.428007000000001
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Wind|Onshore","EJ/yr",0.5372300999999999,1.003603,1.271049833,1.5633551258,2.0986184348,2.7284643128000003,3.4818774398000003,3.6178133457999997,4.2457537888
"GCAM 5.3","R_MAC_70_n0","European Union (28 member countries)","Secondary Energy|Electricity|Oil|w/o CCS","EJ/yr",0.23747680000000002,0.18497879999999997,0.13255451,0.07923608,0.06528892,0.05354167,0.04306669,0.03490224,0.0218305499999999
