"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"POLES ENGAGE","EN_INDCi2030_2000f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.17892456054688,17.3539867401123,16.52565383911133,16.14401817321777,15.33860969543457,14.61750316619873,13.876004219055181,"",12.64896869659424,"",11.8270206451416,"",11.241006851196289,"",10.81558418273926,"",10.63015651702881
"POLES ENGAGE","EN_INDCi2030_2000f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_2000f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.74394226074219,54.96151351928711,50.15298461914063,41.9071159362793,29.68008804321289,22.0507640838623,17.46174812316895,"",10.999056816101069,"",7.4996819496154785,"",5.712862491607666,"",4.788467884063722,"",4.4569735527038565
"POLES ENGAGE","EN_INDCi2030_2000f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.564451217651367,1.6396491527557366,1.700492024421692,1.779503107070923,1.833377242088318,1.9260159730911248,2.011080265045166,"",1.9964697360992432,"",1.8933165073394769,"",1.7766718864440918,"",1.696943402290344,"",1.638717174530029
"POLES ENGAGE","EN_INDCi2030_2000f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_INDCi2030_300f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4917602539061,432.5217895507813,357.2014465332031,222.7610321044922,122.536865234375,69.40847778320311,39.715599060058594,"",13.283873558044428,"",4.594544887542725,"",1.6163153648376458,"",0.5894308686256409,"",0.2241987884044647
"POLES ENGAGE","EN_INDCi2030_300f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.17892456054688,17.3539867401123,16.52565383911133,14.429019927978521,13.19872283935547,12.626424789428711,12.146549224853521,"",11.414795875549322,"",11.078274726867681,"",10.72299957275391,"",10.3489875793457,"",10.18109893798828
"POLES ENGAGE","EN_INDCi2030_300f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_300f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.74394226074219,54.96151351928711,50.15298461914063,29.00538825988769,15.34701156616211,8.256340026855469,4.528374195098877,"",1.4084656238555908,"",0.4446065425872803,"",0.1530086249113083,"",0.0539605729281902,"",0.0193855185061693
"POLES ENGAGE","EN_INDCi2030_300f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.564451217651367,1.6396491527557366,1.700492024421692,1.571887731552124,1.5916627645492547,1.76427686214447,1.9555630683898932,"",2.039010763168335,"",1.956117391586304,"",1.8229875564575202,"",1.7219740152359009,"",1.6455643177032468
"POLES ENGAGE","EN_INDCi2030_300f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_INDCi2030_400f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4917602539061,432.5217895507813,357.2014465332031,224.55226135253898,123.9867477416992,70.32961273193361,40.30179214477539,"",13.51204204559326,"",4.707476615905762,"",1.6763353347778318,"",0.611892580986023,"",0.2359690815210342
"POLES ENGAGE","EN_INDCi2030_400f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.17892456054688,17.3539867401123,16.52565383911133,14.45527744293213,13.226314544677729,12.631686210632319,12.125500679016108,"",11.39694309234619,"",10.956969261169428,"",10.60760974884033,"",10.32546615600586,"",10.13408946990967
"POLES ENGAGE","EN_INDCi2030_400f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_400f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.74394226074219,54.96151351928711,50.15298461914063,29.29308700561523,15.658609390258789,8.476652145385742,4.670480728149414,"",1.4627480506896966,"",0.4654177725315094,"",0.1624870896339416,"",0.0590032711625099,"",0.0230294652283191
"POLES ENGAGE","EN_INDCi2030_400f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.564451217651367,1.6396491527557366,1.700492024421692,1.578940510749817,1.594406485557556,1.765965938568115,1.9449976682662957,"",2.00416111946106,"",1.925305485725403,"",1.7959890365600593,"",1.6998893022537231,"",1.6252914667129519
"POLES ENGAGE","EN_INDCi2030_400f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_INDCi2030_500f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4917602539061,432.5217895507813,357.2014465332031,227.9916534423828,126.9155960083008,72.33489990234375,41.61140060424805,"",14.039294242858892,"",4.973284721374512,"",1.8125499486923218,"",0.6817311644554138,"",0.2710597515106201
"POLES ENGAGE","EN_INDCi2030_500f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.17892456054688,17.3539867401123,16.52565383911133,14.51491641998291,13.281606674194341,12.63756656646728,12.111106872558588,"",11.421606063842768,"",10.84034729003906,"",10.53380107879639,"",10.25313568115234,"",10.11556529998779
"POLES ENGAGE","EN_INDCi2030_500f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_500f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.74394226074219,54.96151351928711,50.15298461914063,29.83772087097168,16.28950881958008,8.98678207397461,5.0239901542663565,"",1.6052390336990359,"",0.5247626900672913,"",0.1923024356365203,"",0.07658263295888901,"",0.0354710221290588
"POLES ENGAGE","EN_INDCi2030_500f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.564451217651367,1.6396491527557366,1.700492024421692,1.5931347608566282,1.602881073951721,1.746188402175903,1.905424356460572,"",1.968316078186035,"",1.881981015205384,"",1.761114001274109,"",1.669440984725952,"",1.6055198907852166
"POLES ENGAGE","EN_INDCi2030_500f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_INDCi2030_600f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4917602539061,432.5217895507813,357.2014465332031,230.2835998535156,129.2425689697266,74.06730651855469,42.79920196533203,"",14.576695442199712,"",5.254883766174316,"",1.9964070320129401,"",0.7889134287834167,"",0.3299316465854645
"POLES ENGAGE","EN_INDCi2030_600f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.17892456054688,17.3539867401123,16.52565383911133,14.57194328308106,13.316346168518072,12.645627975463869,12.09990692138672,"",11.403879165649409,"",10.79556655883789,"",10.44172191619873,"",10.19768810272217,"",10.07886219024658
"POLES ENGAGE","EN_INDCi2030_600f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_600f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.74394226074219,54.96151351928711,50.15298461914063,30.20709609985352,16.80916023254395,9.42811393737793,5.355282783508301,"",1.7515695095062258,"",0.5898206233978271,"",0.2258275002241134,"",0.09669402986764901,"",0.0497852079570293
"POLES ENGAGE","EN_INDCi2030_600f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.564451217651367,1.6396491527557366,1.700492024421692,1.6040003299713141,1.6103700399398797,1.744754076004028,1.883394241333008,"",1.9518569707870481,"",1.865278959274292,"",1.753828167915344,"",1.664771556854248,"",1.603792428970337
"POLES ENGAGE","EN_INDCi2030_600f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_INDCi2030_600f_COV","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,516.6846923828125,435.6930847167969,359.4455261230469,233.1139373779297,131.80352783203122,75.87238311767578,43.99908447265625,"",15.12934017181396,"",5.543025016784668,"",2.169082164764404,"",0.8854250311851501,"",0.3807053565979004
"POLES ENGAGE","EN_INDCi2030_600f_COV","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,17.53343200683594,17.33052253723145,16.518928527832028,14.62031650543213,13.42240619659424,12.77859401702881,12.25798511505127,"",11.55052375793457,"",10.92264652252197,"",10.61169338226318,"",10.43922138214111,"",10.41517925262451
"POLES ENGAGE","EN_INDCi2030_600f_COV","European Union (28 member countries)","Population","million",499.9750061035156,508.4729919433594,511.81298828125,513.9089965820311,517.7890014648439,519.0780029296875,519.4869995117189,519.2940063476561,518.405029296875,516.572998046875,"",515.35498046875,"",512.9219970703125,"",511.7349853515625,"",510.4330139160156,"",508.4869995117188
"POLES ENGAGE","EN_INDCi2030_600f_COV","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,57.6703987121582,54.52949523925781,52.87297821044922,33.654006958007805,18.72586059570312,10.43101406097412,5.90311336517334,"",1.921393990516662,"",0.6299849152565002,"",0.2329636812210083,"",0.09843595325946801,"",0.0510134659707546
"POLES ENGAGE","EN_INDCi2030_600f_COV","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.4891167879104608,1.63102924823761,1.80131721496582,1.6658815145492547,1.6496379375457757,1.7786887884140021,1.971081733703613,"",2.030896425247192,"",1.9252204895019531,"",1.7884578704833982,"",1.672945261001587,"",1.6083515882492059
"POLES ENGAGE","EN_INDCi2030_600f_COV","Turkey","Population","million",67.90299987792969,72.3270034790039,78.27200317382812,82.3030014038086,85.84100341796875,88.98600006103516,91.6709976196289,93.81500244140624,95.41500091552734,96.4520034790039,"",96.9499969482422,"",95.8479995727539,"",93.73300170898438,"",90.9280014038086,"",87.62899780273438
"POLES ENGAGE","EN_INDCi2030_600f_COV_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,516.6844482421875,396.5612487792969,243.4861297607422,144.4743499755859,83.92292785644531,48.86783981323242,28.67342567443848,"",10.11783218383789,"",3.83524489402771,"",1.5769342184066766,"",0.6345866918563843,"",0.2853520214557647
"POLES ENGAGE","EN_INDCi2030_600f_COV_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,17.533441543579098,16.76606941223145,14.80553340911865,13.5346736907959,12.681333541870119,12.23506259918213,11.79868221282959,"",11.17897319793701,"",10.61996936798096,"",10.394613265991211,"",10.27978229522705,"",10.19473743438721
"POLES ENGAGE","EN_INDCi2030_600f_COV_NDCp","European Union (28 member countries)","Population","million",499.9750061035156,508.4729919433594,511.81298828125,513.9089965820311,517.7890014648439,519.0780029296875,519.4869995117189,519.2940063476561,518.405029296875,516.572998046875,"",515.35498046875,"",512.9219970703125,"",511.7349853515625,"",510.4330139160156,"",508.4869995117188
"POLES ENGAGE","EN_INDCi2030_600f_COV_NDCp","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,57.67040252685547,54.54422378540039,52.956626892089844,33.78110885620117,18.8048267364502,10.45151138305664,5.9083900451660165,"",1.922397851943969,"",0.6301447749137878,"",0.2329696118831634,"",0.0984994620084762,"",0.0514413453638553
"POLES ENGAGE","EN_INDCi2030_600f_COV_NDCp","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.4891167879104608,1.63065230846405,1.8001464605331419,1.6655532121658319,1.6471257209777832,1.783878684043884,1.973705887794494,"",2.031046867370605,"",1.923468351364136,"",1.7865005731582642,"",1.671040654182434,"",1.6057442426681519
"POLES ENGAGE","EN_INDCi2030_600f_COV_NDCp","Turkey","Population","million",67.90299987792969,72.3270034790039,78.27200317382812,82.3030014038086,85.84100341796875,88.98600006103516,91.6709976196289,93.81500244140624,95.41500091552734,96.4520034790039,"",96.9499969482422,"",95.8479995727539,"",93.73300170898438,"",90.9280014038086,"",87.62899780273438
"POLES ENGAGE","EN_INDCi2030_600f_NDCp","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,516.8558959960939,368.5934448242188,218.9929656982422,129.3194580078125,75.54264068603516,44.19389724731445,26.14497947692871,"",9.30316925048828,"",3.596818447113037,"",1.4413710832595819,"",0.5819445252418518,"",0.2545131146907806
"POLES ENGAGE","EN_INDCi2030_600f_NDCp","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.03727912902832,15.68092441558838,13.366466522216802,12.092137336730962,11.303622245788569,10.9999303817749,10.73463153839111,"",10.36486053466797,"",9.933920860290527,"",9.8408784866333,"",9.691417694091797,"",9.49610424041748
"POLES ENGAGE","EN_INDCi2030_600f_NDCp","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_600f_NDCp","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.20162963867188,54.4200553894043,52.85886001586914,33.66767120361328,18.51684951782227,10.26863098144531,5.81976842880249,"",1.8625632524490359,"",0.6087721586227417,"",0.2232482880353927,"",0.0913521274924278,"",0.041792131960392
"POLES ENGAGE","EN_INDCi2030_600f_NDCp","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.5514335632324219,1.6739944219589231,1.8420066833496092,1.723239302635193,1.726982831954956,1.8501076698303216,2.029347658157349,"",2.106878995895386,"",2.009160995483398,"",1.893846273422241,"",1.8141810894012451,"",1.739516735076904
"POLES ENGAGE","EN_INDCi2030_600f_NDCp","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_INDCi2030_700f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4917602539061,432.5217895507813,357.2014465332031,233.4593505859375,133.18009948730472,77.21341705322266,45.08106994628906,"",15.72776317596436,"",5.8826398849487305,"",2.4072034358978267,"",1.002370238304138,"",0.4526588022708893
"POLES ENGAGE","EN_INDCi2030_700f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.17892456054688,17.3539867401123,16.52565383911133,14.66656494140625,13.37947750091553,12.666149139404302,12.09886074066162,"",11.38328170776367,"",10.789632797241211,"",10.410684585571289,"",10.20820045471191,"",10.07843971252441
"POLES ENGAGE","EN_INDCi2030_700f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_700f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.74394226074219,54.96151351928711,50.15298461914063,30.71219062805176,17.64435386657715,10.21255493164062,5.9992332458496085,"",2.066683530807495,"",0.7429145574569702,"",0.3107044398784637,"",0.151091530919075,"",0.0888145044445991
"POLES ENGAGE","EN_INDCi2030_700f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.564451217651367,1.6396491527557366,1.700492024421692,1.6196599006652832,1.6228692531585691,1.742667078971863,1.861831426620484,"",1.933159112930298,"",1.8503183126449578,"",1.74273407459259,"",1.657894849777222,"",1.6025110483169562
"POLES ENGAGE","EN_INDCi2030_700f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_INDCi2030_800f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4917602539061,432.5217895507813,357.2014465332031,238.2257385253907,138.47846984863278,81.59844970703125,48.428794860839844,"",17.554693222045902,"",6.906516075134277,"",3.0752320289611816,"",1.433693289756775,"",0.7121888995170593
"POLES ENGAGE","EN_INDCi2030_800f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.17892456054688,17.3539867401123,16.52565383911133,14.793895721435552,13.46785259246826,12.704648971557619,12.12030029296875,"",11.3703670501709,"",10.8125410079956,"",10.38757991790772,"",10.1348237991333,"",10.06099319458008
"POLES ENGAGE","EN_INDCi2030_800f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_800f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.74394226074219,54.96151351928711,50.15298461914063,31.18654060363769,18.55060005187988,11.12245178222656,6.816541194915772,"",2.531765937805176,"",1.00312602519989,"",0.4696530699729919,"",0.2618578374385834,"",0.17144760489463798
"POLES ENGAGE","EN_INDCi2030_800f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.564451217651367,1.6396491527557366,1.700492024421692,1.6376521587371833,1.6371625661849982,1.746781587600708,1.853813171386719,"",1.911160349845886,"",1.83474063873291,"",1.7272998094558718,"",1.648807644844055,"",1.595099925994873
"POLES ENGAGE","EN_INDCi2030_800f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_INDCi2030_900","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4917602539061,432.5217895507813,357.2014465332031,220.8428497314453,121.21326446533199,68.68533325195311,39.52294921875,"",23.656496047973643,"",45.13695907592773,"",39.25119400024414,"",32.65948104858398,"",33.36722946166992
"POLES ENGAGE","EN_INDCi2030_900","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.17892456054688,17.3539867401123,16.52565383911133,14.41224956512451,13.185535430908198,12.648122787475591,12.253164291381841,"",11.83187484741211,"",11.8784589767456,"",11.433873176574712,"",11.017529487609858,"",10.828612327575678
"POLES ENGAGE","EN_INDCi2030_900","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_900","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.74394226074219,54.96151351928711,50.15298461914063,28.7283821105957,15.10110282897949,8.103399276733397,4.475775718688965,"",2.501956462860107,"",4.159988403320312,"",3.7706623077392583,"",3.659591913223267,"",4.207258701324463
"POLES ENGAGE","EN_INDCi2030_900","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.564451217651367,1.6396491527557366,1.700492024421692,1.5651071071624758,1.594987988471985,1.775287389755249,1.987513184547424,"",2.0522620677948002,"",1.9845427274703982,"",1.865664839744568,"",1.759351968765259,"",1.690428018569946
"POLES ENGAGE","EN_INDCi2030_900","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_INDCi2030_900f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4917602539061,432.5217895507813,357.2014465332031,244.2508697509766,146.8127136230469,89.51741790771484,55.08672714233398,"",21.65260887145996,"",9.369982719421387,"",4.478737354278564,"",2.38929557800293,"",1.5011200904846191
"POLES ENGAGE","EN_INDCi2030_900f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.17892456054688,17.3539867401123,16.52565383911133,14.975759506225591,13.62052822113037,12.815526008605962,12.19840717315674,"",11.41710662841797,"",10.88541984558106,"",10.47620296478272,"",10.15965175628662,"",10.02170562744141
"POLES ENGAGE","EN_INDCi2030_900f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_INDCi2030_900f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.74394226074219,54.96151351928711,50.15298461914063,31.71887969970703,19.78338623046875,12.491861343383789,8.17683219909668,"",3.448068380355835,"",1.565985679626465,"",0.8570274710655212,"",0.5456542372703552,"",0.3962423205375671
"POLES ENGAGE","EN_INDCi2030_900f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.564451217651367,1.6396491527557366,1.700492024421692,1.660947918891907,1.659867525100708,1.7635265588760383,1.85910701751709,"",1.9079732894897459,"",1.83227002620697,"",1.721851110458374,"",1.647727966308594,"",1.5923814773559568
"POLES ENGAGE","EN_INDCi2030_900f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_NPi2020_1000","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4837036132811,410.1727905273438,283.0059204101562,186.4332275390625,123.08901977539058,81.11840057373047,54.6339225769043,"",30.73639678955078,"",23.16690063476562,"",19.88899803161621,"",17.99604606628418,"",18.98063468933105
"POLES ENGAGE","EN_NPi2020_1000","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.1533031463623,16.91240119934082,15.324122428894038,14.158304214477539,13.13873767852783,12.500330924987788,11.9833173751831,"",11.37990188598633,"",10.92979431152344,"",10.59265041351318,"",10.31507968902588,"",10.232992172241211
"POLES ENGAGE","EN_NPi2020_1000","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
